"","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord"
"2867","Yellow-bellied Marmot",37.122546,-105.19721,2014,8,"HUMAN_OBSERVATION"
"2868","Yellow-bellied Marmot",39.581624,-105.631151,2014,8,"HUMAN_OBSERVATION"
"2869","Yellow-bellied Marmot",38.749441,-106.242521,2014,8,"HUMAN_OBSERVATION"
"2870","Yellow-bellied Marmot",40.267833,-105.590333,2014,8,"HUMAN_OBSERVATION"
"2871","Yellow-bellied Marmot",40.258333,-105.602667,2014,8,"HUMAN_OBSERVATION"
"2872","Yellow-bellied Marmot",39.149381,-106.541292,2014,9,"HUMAN_OBSERVATION"
"2873","Yellow-bellied Marmot",40.309115,-105.69216,2014,9,"HUMAN_OBSERVATION"
"2874","Yellow-bellied Marmot",40.30166,-105.638408,2014,9,"HUMAN_OBSERVATION"
"2875","Yellow-bellied Marmot",40.365132,-105.539999,2014,9,"HUMAN_OBSERVATION"
"2876","Yellow-bellied Marmot",39.584962,-105.63709,2014,9,"HUMAN_OBSERVATION"
"2877","Yellow-bellied Marmot",40.289364,-105.673873,2014,9,"HUMAN_OBSERVATION"
"2878","Yellow-bellied Marmot",40.290608,-105.674989,2014,9,"HUMAN_OBSERVATION"
"2879","Yellow-bellied Marmot",40.392841,-105.665474,2014,9,"HUMAN_OBSERVATION"
"2880","Yellow-bellied Marmot",39.517035,-105.403581,2013,5,"HUMAN_OBSERVATION"
"2881","Yellow-bellied Marmot",39.100293,-106.986108,2013,6,"HUMAN_OBSERVATION"
"2882","Yellow-bellied Marmot",39.905523,-105.635949,2013,6,"HUMAN_OBSERVATION"
"2883","Yellow-bellied Marmot",40.441834,-105.757227,2013,6,"HUMAN_OBSERVATION"
"2884","Yellow-bellied Marmot",40.407185,-105.719891,2013,6,"HUMAN_OBSERVATION"
"2885","Yellow-bellied Marmot",40.309934,-105.668747,2013,6,"HUMAN_OBSERVATION"
"2886","Yellow-bellied Marmot",40.432238,-105.767784,2013,6,"HUMAN_OBSERVATION"
"2887","Yellow-bellied Marmot",40.349797,-105.615849,2013,6,"HUMAN_OBSERVATION"
"2888","Yellow-bellied Marmot",40.537648,-106.698019,2013,6,"HUMAN_OBSERVATION"
"2889","Yellow-bellied Marmot",37.853269,-107.452468,2013,6,"HUMAN_OBSERVATION"
"2890","Yellow-bellied Marmot",39.39506,-106.096903,2013,7,"HUMAN_OBSERVATION"
"2891","Yellow-bellied Marmot",40.07456,-105.630443,2013,7,"HUMAN_OBSERVATION"
"2892","Yellow-bellied Marmot",38.959268,-106.989938,2013,7,"HUMAN_OBSERVATION"
"2893","Yellow-bellied Marmot",40.200947,-105.63154,2013,8,"HUMAN_OBSERVATION"
"2894","Yellow-bellied Marmot",40.414052,-105.72444,2013,8,"HUMAN_OBSERVATION"
"2895","Yellow-bellied Marmot",40.412791,-105.729057,2013,8,"HUMAN_OBSERVATION"
"2896","Yellow-bellied Marmot",40.242786,-105.849678,2013,8,"HUMAN_OBSERVATION"
"2897","Yellow-bellied Marmot",39.029437,-106.473083,2013,8,"HUMAN_OBSERVATION"
"2898","Yellow-bellied Marmot",40.355542,-105.718086,2013,8,"HUMAN_OBSERVATION"
"2899","Yellow-bellied Marmot",38.839527,-105.045229,2013,8,"HUMAN_OBSERVATION"
"2900","Yellow-bellied Marmot",40.369222,-105.617289,2013,8,"HUMAN_OBSERVATION"
"2901","Yellow-bellied Marmot",38.839007,-105.044102,2013,9,"HUMAN_OBSERVATION"
"2902","Yellow-bellied Marmot",39.601351,-105.642737,2013,9,"HUMAN_OBSERVATION"
"2903","Yellow-bellied Marmot",40.38906,-105.693441,2013,9,"HUMAN_OBSERVATION"
"2904","Yellow-bellied Marmot",40.475353,-107.233594,2012,4,"HUMAN_OBSERVATION"
"2905","Yellow-bellied Marmot",40.432919,-105.768321,2012,5,"HUMAN_OBSERVATION"
"2906","Yellow-bellied Marmot",40.423818,-105.747676,2012,5,"HUMAN_OBSERVATION"
"2907","Yellow-bellied Marmot",40.414056,-105.637912,2012,5,"HUMAN_OBSERVATION"
"2908","Yellow-bellied Marmot",40.348637,-105.634232,2012,6,"HUMAN_OBSERVATION"
"2909","Yellow-bellied Marmot",39.114786,-107.031214,2012,6,"HUMAN_OBSERVATION"
"2910","Yellow-bellied Marmot",40.35606,-105.709768,2012,6,"HUMAN_OBSERVATION"
"2911","Yellow-bellied Marmot",37.87887,-106.62913,2012,7,"HUMAN_OBSERVATION"
"2912","Yellow-bellied Marmot",39.02947,-107.99709,2012,7,"PRESERVED_SPECIMEN"
"2913","Yellow-bellied Marmot",40.412652,-105.734009,2012,7,"HUMAN_OBSERVATION"
"2914","Yellow-bellied Marmot",37.825555,-107.786111,2012,7,"HUMAN_OBSERVATION"
"2915","Yellow-bellied Marmot",40.322385,-105.684743,2012,7,"HUMAN_OBSERVATION"
"2916","Yellow-bellied Marmot",40.192781,-105.651344,2012,7,"HUMAN_OBSERVATION"
"2917","Yellow-bellied Marmot",40.200994,-105.632408,2012,7,"HUMAN_OBSERVATION"
"2918","Yellow-bellied Marmot",38.866134,-107.210272,2012,7,"HUMAN_OBSERVATION"
"2919","Yellow-bellied Marmot",40.448086,-105.750198,2012,7,"HUMAN_OBSERVATION"
"2920","Yellow-bellied Marmot",40.410687,-105.730501,2012,7,"HUMAN_OBSERVATION"
"2921","Yellow-bellied Marmot",39.588227,-105.642545,2012,7,"HUMAN_OBSERVATION"
"2922","Yellow-bellied Marmot",40.417046,-105.726555,2012,7,"HUMAN_OBSERVATION"
"2923","Yellow-bellied Marmot",40.285128,-105.688179,2012,8,"HUMAN_OBSERVATION"
"2924","Yellow-bellied Marmot",39.590012,-106.524652,2012,8,"HUMAN_OBSERVATION"
"2925","Yellow-bellied Marmot",40.311473,-105.677319,2012,8,"HUMAN_OBSERVATION"
"2926","Yellow-bellied Marmot",40.411354,-105.640438,2012,8,"HUMAN_OBSERVATION"
"2927","Yellow-bellied Marmot",40.356403,-105.69397,2012,8,"HUMAN_OBSERVATION"
"2928","Yellow-bellied Marmot",39.584875,-105.636796,2012,8,"HUMAN_OBSERVATION"
"2929","Yellow-bellied Marmot",40.3837,-105.720424,2012,8,"HUMAN_OBSERVATION"
"2930","Yellow-bellied Marmot",38.903884,-106.297522,2012,8,"HUMAN_OBSERVATION"
"2931","Yellow-bellied Marmot",39.187212,-106.475306,2012,8,"HUMAN_OBSERVATION"
"2932","Yellow-bellied Marmot",39.585853,-105.637134,2012,8,"HUMAN_OBSERVATION"
"2933","Yellow-bellied Marmot",40.070342,-105.61657,2012,8,"HUMAN_OBSERVATION"
"2934","Yellow-bellied Marmot",40.412157,-105.73997,2012,9,"HUMAN_OBSERVATION"
"2935","Yellow-bellied Marmot",40.352163,-106.806674,2011,4,"HUMAN_OBSERVATION"
"2936","Yellow-bellied Marmot",39.400818,-106.078749,2011,6,"HUMAN_OBSERVATION"
"2937","Yellow-bellied Marmot",38.834595,-106.331115,2011,6,"HUMAN_OBSERVATION"
"2938","Yellow-bellied Marmot",38.839475,-106.323819,2011,6,"HUMAN_OBSERVATION"
"2939","Yellow-bellied Marmot",39.331566,-106.12666,2011,6,"HUMAN_OBSERVATION"
"2940","Yellow-bellied Marmot",37.933312,-107.788653,2011,6,"HUMAN_OBSERVATION"
"2941","Yellow-bellied Marmot",37.932094,-107.781265,2011,6,"HUMAN_OBSERVATION"
"2942","Yellow-bellied Marmot",37.973966,-107.586236,2011,7,"HUMAN_OBSERVATION"
"2943","Yellow-bellied Marmot",37.742146,-107.707558,2011,7,"HUMAN_OBSERVATION"
"2944","Yellow-bellied Marmot",40.395847,-105.713936,2011,7,"HUMAN_OBSERVATION"
"2945","Yellow-bellied Marmot",38.05904,-107.509117,2011,7,"HUMAN_OBSERVATION"
"2946","Yellow-bellied Marmot",39.650387,-105.602824,2011,7,"HUMAN_OBSERVATION"
"2947","Yellow-bellied Marmot",38.324824,-107.255573,2011,7,"HUMAN_OBSERVATION"
"2948","Yellow-bellied Marmot",40.430354,-105.76581,2011,7,"HUMAN_OBSERVATION"
"2949","Yellow-bellied Marmot",40.396063,-105.713052,2011,7,"HUMAN_OBSERVATION"
"2950","Yellow-bellied Marmot",40.394592,-105.712022,2011,7,"HUMAN_OBSERVATION"
"2951","Yellow-bellied Marmot",40.416561,-105.813945,2011,8,"HUMAN_OBSERVATION"
"2952","Yellow-bellied Marmot",40.441003,-105.754566,2011,8,"HUMAN_OBSERVATION"
"2953","Yellow-bellied Marmot",39.587357,-105.644515,2011,8,"HUMAN_OBSERVATION"
"2954","Yellow-bellied Marmot",40.445754,-105.752335,2011,9,"HUMAN_OBSERVATION"
"2955","Yellow-bellied Marmot",38.071668,-107.453429,2011,9,"HUMAN_OBSERVATION"
"2956","Yellow-bellied Marmot",40.395905,-105.711384,2011,9,"HUMAN_OBSERVATION"
"2957","Yellow-bellied Marmot",40.411842,-105.732903,2011,9,"HUMAN_OBSERVATION"
"2958","Yellow-bellied Marmot",40.411381,-105.732344,2011,9,"HUMAN_OBSERVATION"
"2959","Yellow-bellied Marmot",38.877229,-105.027153,2010,5,"HUMAN_OBSERVATION"
"2960","Yellow-bellied Marmot",40.351711,-105.616908,2010,5,"HUMAN_OBSERVATION"
"2961","Yellow-bellied Marmot",40.424735,-105.756947,2010,6,"HUMAN_OBSERVATION"
"2962","Yellow-bellied Marmot",38.61592,-106.589772,2010,6,"HUMAN_OBSERVATION"
"2963","Yellow-bellied Marmot",38.846712,-105.053422,2010,6,"HUMAN_OBSERVATION"
"2964","Yellow-bellied Marmot",37.515235,-108.39595,2010,6,"HUMAN_OBSERVATION"
"2965","Yellow-bellied Marmot",39.478631,-106.73272,2010,7,"HUMAN_OBSERVATION"
"2966","Yellow-bellied Marmot",37.908327,-107.518541,2010,7,"HUMAN_OBSERVATION"
"2967","Yellow-bellied Marmot",37.179581,-106.44398,2010,7,"HUMAN_OBSERVATION"
"2968","Yellow-bellied Marmot",39.099684,-106.942694,2010,7,"HUMAN_OBSERVATION"
"2969","Yellow-bellied Marmot",39.595774,-105.637563,2010,8,"HUMAN_OBSERVATION"
"2970","Yellow-bellied Marmot",40.435931,-105.708698,2010,9,"HUMAN_OBSERVATION"
"2971","Yellow-bellied Marmot",39.171261,-106.490672,2010,9,"HUMAN_OBSERVATION"
"2972","Yellow-bellied Marmot",39.662937,-105.884843,2010,9,"HUMAN_OBSERVATION"
"2973","Yellow-bellied Marmot",40.10235,-105.605974,2010,9,"HUMAN_OBSERVATION"
"2974","Yellow-bellied Marmot",40.401599,-105.710617,2009,5,"HUMAN_OBSERVATION"
"2975","Yellow-bellied Marmot",39.614919,-105.609427,2009,6,"HUMAN_OBSERVATION"
"2976","Yellow-bellied Marmot",40.424709,-105.805978,2009,6,"HUMAN_OBSERVATION"
"2977","Yellow-bellied Marmot",40.439995,-105.757442,2009,6,"HUMAN_OBSERVATION"
"2978","Yellow-bellied Marmot",38.671494,-106.266421,2009,6,"HUMAN_OBSERVATION"
"2979","Yellow-bellied Marmot",37.913307,-107.504446,2009,6,"HUMAN_OBSERVATION"
"2980","Yellow-bellied Marmot",39.594551,-105.645304,2009,7,"HUMAN_OBSERVATION"
"2981","Yellow-bellied Marmot",40.128944,-105.634736,2009,7,"HUMAN_OBSERVATION"
"2982","Yellow-bellied Marmot",38.009756,-105.587111,2009,7,"HUMAN_OBSERVATION"
"2983","Yellow-bellied Marmot",38.201556,-108.00297,2009,7,"HUMAN_OBSERVATION"
"2984","Yellow-bellied Marmot",40.498868,-105.95953,2009,8,"HUMAN_OBSERVATION"
"2985","Yellow-bellied Marmot",39.588134,-105.643496,2009,8,"HUMAN_OBSERVATION"
"2986","Yellow-bellied Marmot",40.429671,-105.762653,2009,8,"HUMAN_OBSERVATION"
"2987","Yellow-bellied Marmot",40.441262,-105.753619,2009,8,"HUMAN_OBSERVATION"
"2988","Yellow-bellied Marmot",40.447977,-105.751638,2009,8,"HUMAN_OBSERVATION"
"2989","Yellow-bellied Marmot",39.239712,-106.183355,2009,8,"HUMAN_OBSERVATION"
"2990","Yellow-bellied Marmot",39.128274,-106.577183,2009,8,"HUMAN_OBSERVATION"
"2991","Yellow-bellied Marmot",39.661588,-105.881984,2009,8,"HUMAN_OBSERVATION"
"2992","Yellow-bellied Marmot",37.778046,-107.846088,2009,9,"HUMAN_OBSERVATION"
"2993","Yellow-bellied Marmot",40.384736,-105.602646,2008,4,"HUMAN_OBSERVATION"
"2994","Yellow-bellied Marmot",37.843575,-107.882422,2008,6,"HUMAN_OBSERVATION"
"2995","Yellow-bellied Marmot",40.436103,-105.759373,2008,6,"HUMAN_OBSERVATION"
"2996","Yellow-bellied Marmot",40.392074,-105.695107,2008,6,"HUMAN_OBSERVATION"
"2997","Yellow-bellied Marmot",39.986958,-105.943176,2008,6,"HUMAN_OBSERVATION"
"2998","Yellow-bellied Marmot",39.387723,-106.098567,2008,7,"HUMAN_OBSERVATION"
"2999","Yellow-bellied Marmot",39.583465,-105.641272,2008,7,"HUMAN_OBSERVATION"
"3000","Yellow-bellied Marmot",38.82693,-105.028698,2008,8,"HUMAN_OBSERVATION"
"3001","Yellow-bellied Marmot",40.373858,-105.781517,2008,8,"HUMAN_OBSERVATION"
"3002","Yellow-bellied Marmot",37.6086,-107.617783,2008,9,"HUMAN_OBSERVATION"
"3003","Yellow-bellied Marmot",39.587732,-105.642943,2007,6,"HUMAN_OBSERVATION"
"3004","Yellow-bellied Marmot",40.395839,-105.71395,2007,6,"HUMAN_OBSERVATION"
"3005","Yellow-bellied Marmot",39.191098,-106.817539,2007,7,"HUMAN_OBSERVATION"
"3006","Yellow-bellied Marmot",39.005178,-107.031555,2007,7,"HUMAN_OBSERVATION"
"3007","Yellow-bellied Marmot",39.587444,-105.640871,2007,7,"HUMAN_OBSERVATION"
"3008","Yellow-bellied Marmot",40.265705,-105.592241,2007,7,"HUMAN_OBSERVATION"
"3009","Yellow-bellied Marmot",39.6217,-105.6041,2007,8,"PRESERVED_SPECIMEN"
"3010","Yellow-bellied Marmot",40.395422,-105.68985,2007,8,"HUMAN_OBSERVATION"
"3011","Yellow-bellied Marmot",40.358383,-105.583677,2007,8,"HUMAN_OBSERVATION"
"3012","Yellow-bellied Marmot",39.310802,-105.014648,2007,8,"HUMAN_OBSERVATION"
"3013","Yellow-bellied Marmot",40.87339,-105.39085,2007,8,"HUMAN_OBSERVATION"
"3014","Yellow-bellied Marmot",40.356912,-105.718032,2007,9,"HUMAN_OBSERVATION"
"3015","Yellow-bellied Marmot",40.309819,-105.666687,2006,6,"HUMAN_OBSERVATION"
"3016","Yellow-bellied Marmot",40.393681,-105.638737,2006,6,"HUMAN_OBSERVATION"
"3017","Yellow-bellied Marmot",39.588052,-105.643582,2006,6,"HUMAN_OBSERVATION"
"3018","Yellow-bellied Marmot",37.004952,-106.345499,2006,7,"HUMAN_OBSERVATION"
"3019","Yellow-bellied Marmot",38.95893,-106.989676,2006,8,"HUMAN_OBSERVATION"
"3020","Yellow-bellied Marmot",40.774528,-106.631333,2006,8,"HUMAN_OBSERVATION"
"3021","Yellow-bellied Marmot",40.364005,-105.579028,2005,7,"HUMAN_OBSERVATION"
"3022","Yellow-bellied Marmot",38.12756,-105.114407,2005,9,"HUMAN_OBSERVATION"
"3023","Yellow-bellied Marmot",40.405986,-105.85301,2005,9,"HUMAN_OBSERVATION"
"3024","Yellow-bellied Marmot",40.386436,-105.658586,2004,5,"HUMAN_OBSERVATION"
"3025","Yellow-bellied Marmot",40.393384,-105.686109,2004,6,"HUMAN_OBSERVATION"
"3026","Yellow-bellied Marmot",39.589012,-105.639966,2004,6,"HUMAN_OBSERVATION"
"3027","Yellow-bellied Marmot",39.108879,-106.563919,2004,7,"HUMAN_OBSERVATION"
"3028","Yellow-bellied Marmot",39.072211,-107.188938,2003,7,"HUMAN_OBSERVATION"
"3029","Yellow-bellied Marmot",40.401064,-105.766599,2003,7,"HUMAN_OBSERVATION"
"3030","Yellow-bellied Marmot",37.954237,-107.294048,2003,8,"HUMAN_OBSERVATION"
"3031","Yellow-bellied Marmot",37.847477,-108.026892,2003,8,"HUMAN_OBSERVATION"
"3032","Yellow-bellied Marmot",40.360741,-105.702103,2003,8,"HUMAN_OBSERVATION"
"3033","Yellow-bellied Marmot",37.934075,-107.78924,2002,6,"HUMAN_OBSERVATION"
"3034","Yellow-bellied Marmot",39.584193,-105.642771,2001,6,"HUMAN_OBSERVATION"
"3035","Yellow-bellied Marmot",38.842778,-105.064444,2001,6,"HUMAN_OBSERVATION"
"3036","Yellow-bellied Marmot",37.543928,-107.764023,2001,7,"HUMAN_OBSERVATION"
"3037","Yellow-bellied Marmot",40.427088,-105.75742,2001,8,"HUMAN_OBSERVATION"
"3038","Yellow-bellied Marmot",39.034856,-106.477847,2000,7,"HUMAN_OBSERVATION"
"3039","Yellow-bellied Marmot",39.105,-107.048888,1999,7,"HUMAN_OBSERVATION"
"3040","Yellow-bellied Marmot",40.962315,-106.933327,1998,7,"PRESERVED_SPECIMEN"
"3041","Yellow-bellied Marmot",40.683331,-105.550003,1998,7,"PRESERVED_SPECIMEN"
"3042","Yellow-bellied Marmot",38.9590825804741,-106.989587277691,1997,6,"PRESERVED_SPECIMEN"
"3043","Yellow-bellied Marmot",38.829295,-106.410188,1997,8,"MACHINE_OBSERVATION"
"3044","Yellow-bellied Marmot",38.840285,-105.043989,1994,7,"HUMAN_OBSERVATION"
"3045","Yellow-bellied Marmot",37.270812,-108.461882,1994,7,"PRESERVED_SPECIMEN"
"3046","Yellow-bellied Marmot",37.28832,-108.428734,1993,8,"PRESERVED_SPECIMEN"
"3047","Yellow-bellied Marmot",39.61495,-105.726853,1993,9,"PRESERVED_SPECIMEN"
"3048","Yellow-bellied Marmot",38.28475,-106.758492,1991,7,"PRESERVED_SPECIMEN"
"3049","Yellow-bellied Marmot",38.883326,-106.943655,1991,8,"PRESERVED_SPECIMEN"
"3050","Yellow-bellied Marmot",40.353241,-105.645054,1991,8,"HUMAN_OBSERVATION"
"3051","Yellow-bellied Marmot",38.709448,-106.434158,1990,7,"PRESERVED_SPECIMEN"
"3052","Yellow-bellied Marmot",37.288338,-108.428295,1989,8,"PRESERVED_SPECIMEN"
"3053","Yellow-bellied Marmot",40.002359,-105.457346,1988,8,"PRESERVED_SPECIMEN"
"3054","Yellow-bellied Marmot",38.958977,-106.988637,1988,8,"HUMAN_OBSERVATION"
"3055","Yellow-bellied Marmot",37.90725,-107.38316,1987,7,"HUMAN_OBSERVATION"
"3056","Yellow-bellied Marmot",39.004308,-107.028335,1987,7,"PRESERVED_SPECIMEN"
"3057","Yellow-bellied Marmot",40.263194,-105.616888,1986,8,"HUMAN_OBSERVATION"
"3058","Yellow-bellied Marmot",38.77982,-106.9878,1985,6,"PRESERVED_SPECIMEN"
"3059","Yellow-bellied Marmot",38.959,-106.9889,1985,7,"PRESERVED_SPECIMEN"
"3060","Yellow-bellied Marmot",40.500755,-107.545898,1985,8,"PRESERVED_SPECIMEN"
"3061","Yellow-bellied Marmot",38.422558,-107.529968,1985,8,"PRESERVED_SPECIMEN"
"3062","Yellow-bellied Marmot",38.503485,-106.709722,1984,6,"PRESERVED_SPECIMEN"
"3063","Yellow-bellied Marmot",38.9592,-106.9898,1984,8,"PRESERVED_SPECIMEN"
"3064","Yellow-bellied Marmot",38.08316,-107.668327,1984,9,"PRESERVED_SPECIMEN"
"3065","Yellow-bellied Marmot",39.473501,-107.141355,1983,4,"PRESERVED_SPECIMEN"
"3066","Yellow-bellied Marmot",38.959158,-106.989768,1983,7,"PRESERVED_SPECIMEN"
"3067","Yellow-bellied Marmot",38.03861,-105.58556,1983,8,"PRESERVED_SPECIMEN"
"3068","Yellow-bellied Marmot",39.129141,-107.282824,1981,7,"PRESERVED_SPECIMEN"
"3069","Yellow-bellied Marmot",40.037472,-107.932061,1980,6,"PRESERVED_SPECIMEN"
"3070","Yellow-bellied Marmot",40.005214,-108.190636,1980,6,"PRESERVED_SPECIMEN"
"3071","Yellow-bellied Marmot",40.2177,-106.77406,1978,5,"PRESERVED_SPECIMEN"
"3072","Yellow-bellied Marmot",37.79363,-107.666394,1978,6,"HUMAN_OBSERVATION"
"3073","Yellow-bellied Marmot",38.8012490238032,-106.881605965476,1977,5,"PRESERVED_SPECIMEN"
"3074","Yellow-bellied Marmot",38.8155987771813,-106.879306036489,1977,5,"PRESERVED_SPECIMEN"
"3075","Yellow-bellied Marmot",38.8186157725984,-106.870424829452,1977,5,"PRESERVED_SPECIMEN"
"3076","Yellow-bellied Marmot",38.820468767282,-106.865415714059,1977,5,"PRESERVED_SPECIMEN"
"3077","Yellow-bellied Marmot",38.8342945977937,-106.851169464404,1977,5,"PRESERVED_SPECIMEN"
"3078","Yellow-bellied Marmot",38.8271357702027,-106.843473195165,1977,5,"PRESERVED_SPECIMEN"
"3079","Yellow-bellied Marmot",38.8360247113034,-106.825407799044,1977,5,"PRESERVED_SPECIMEN"
"3080","Yellow-bellied Marmot",38.8672786505166,-106.913952428024,1977,5,"PRESERVED_SPECIMEN"
"3081","Yellow-bellied Marmot",38.92769,-106.85799,1977,5,"PRESERVED_SPECIMEN"
"3082","Yellow-bellied Marmot",39.03453,-106.9878,1977,6,"PRESERVED_SPECIMEN"
"3083","Yellow-bellied Marmot",38.8609,-106.9721,1977,6,"PRESERVED_SPECIMEN"
"3084","Yellow-bellied Marmot",39.03453,-106.87468,1977,7,"PRESERVED_SPECIMEN"
"3085","Yellow-bellied Marmot",40.384679,-106.687814,1977,8,"PRESERVED_SPECIMEN"
"3086","Yellow-bellied Marmot",38.8515808245899,-106.933189791901,1976,7,"PRESERVED_SPECIMEN"
"3087","Yellow-bellied Marmot",40.256264,-107.792016,1975,4,"PRESERVED_SPECIMEN"
"3088","Yellow-bellied Marmot",39.607176,-107.801934,1975,6,"PRESERVED_SPECIMEN"
"3089","Yellow-bellied Marmot",39.862802,-108.329608,1975,6,"PRESERVED_SPECIMEN"
"3090","Yellow-bellied Marmot",37.857183,-107.571432,1975,7,"PRESERVED_SPECIMEN"
"3091","Yellow-bellied Marmot",37.787259,-107.67255,1975,7,"PRESERVED_SPECIMEN"
"3092","Yellow-bellied Marmot",37.275553,-107.880067,1974,1,"PRESERVED_SPECIMEN"
"3093","Yellow-bellied Marmot",40.001233,-107.950991,1974,6,"PRESERVED_SPECIMEN"
"3094","Yellow-bellied Marmot",39.089209,-106.960251,1974,7,"HUMAN_OBSERVATION"
"3095","Yellow-bellied Marmot",38.835815,-107.904999,1971,7,"PRESERVED_SPECIMEN"
"3096","Yellow-bellied Marmot",40.443135,-105.743843,1971,8,"HUMAN_OBSERVATION"
"3097","Yellow-bellied Marmot",39.00017,-106.9878,1970,6,"PRESERVED_SPECIMEN"
"3098","Yellow-bellied Marmot",38.98568,-106.9878,1970,6,"PRESERVED_SPECIMEN"
"3099","Yellow-bellied Marmot",38.9583,-106.9909,1970,6,"PRESERVED_SPECIMEN"
"3100","Yellow-bellied Marmot",39.08715,-106.9878,1970,7,"PRESERVED_SPECIMEN"
"3101","Yellow-bellied Marmot",37.35194,-106.313984,1970,8,"PRESERVED_SPECIMEN"
"3102","Yellow-bellied Marmot",40.64686,-107.3721,1969,4,"PRESERVED_SPECIMEN"
"3103","Yellow-bellied Marmot",40.55539,-105.98871,1968,6,"PRESERVED_SPECIMEN"
"3104","Yellow-bellied Marmot",37.300655,-106.59671,1967,7,"PRESERVED_SPECIMEN"
"3105","Yellow-bellied Marmot",39.11755,-106.46388,1966,8,"PRESERVED_SPECIMEN"
"3106","Yellow-bellied Marmot",38.949925795574,-106.980409949938,1966,8,"PRESERVED_SPECIMEN"
"3107","Yellow-bellied Marmot",38.9,-106.9833,1965,8,"PRESERVED_SPECIMEN"
"3108","Yellow-bellied Marmot",39.250794,-106.385536,1964,7,"PRESERVED_SPECIMEN"
"3109","Yellow-bellied Marmot",39.3532251219796,-106.202998004575,1964,8,"PRESERVED_SPECIMEN"
"3110","Yellow-bellied Marmot",40.6519716599047,-105.1144576277,1963,5,"PRESERVED_SPECIMEN"
"3111","Yellow-bellied Marmot",37.4818847892239,-106.835108981901,1963,7,"PRESERVED_SPECIMEN"
"3112","Yellow-bellied Marmot",40.5576731861579,-105.815405843029,1963,8,"PRESERVED_SPECIMEN"
"3113","Yellow-bellied Marmot",39.9929656911297,-105.65011405222,1962,7,"PRESERVED_SPECIMEN"
"3114","Yellow-bellied Marmot",38.478813230566,-107.188743103392,1961,6,"PRESERVED_SPECIMEN"
"3115","Yellow-bellied Marmot",38.4958233591507,-107.286382824226,1961,7,"PRESERVED_SPECIMEN"
"3116","Yellow-bellied Marmot",40.00167,-105.30694,1960,6,"PRESERVED_SPECIMEN"
"3117","Yellow-bellied Marmot",37.414658243179,-107.184848488889,1960,6,"PRESERVED_SPECIMEN"
"3118","Yellow-bellied Marmot",40.015,-105.27,1959,1,"PRESERVED_SPECIMEN"
"3119","Yellow-bellied Marmot",37.4404097495205,-107.177810531192,1959,6,"PRESERVED_SPECIMEN"
"3120","Yellow-bellied Marmot",38.5190947916626,-106.776780628812,1959,6,"PRESERVED_SPECIMEN"
"3121","Yellow-bellied Marmot",39.8121390160715,-105.751240109347,1958,9,"PRESERVED_SPECIMEN"
"3122","Yellow-bellied Marmot",40.3383,-105.6905,1957,7,"PRESERVED_SPECIMEN"
"3123","Yellow-bellied Marmot",39.0825,-107.91926,1957,8,"PRESERVED_SPECIMEN"
"3124","Yellow-bellied Marmot",39.83396,-107.55358,1957,8,"PRESERVED_SPECIMEN"
"3125","Yellow-bellied Marmot",39.0725,-108.22135,1956,6,"PRESERVED_SPECIMEN"
"3126","Yellow-bellied Marmot",37.461544269086,-106.823949515416,1955,6,"PRESERVED_SPECIMEN"
"3127","Yellow-bellied Marmot",37.4829921660411,-106.762348096808,1955,6,"PRESERVED_SPECIMEN"
"3128","Yellow-bellied Marmot",37.4860482962652,-106.544043433277,1955,6,"PRESERVED_SPECIMEN"
"3129","Yellow-bellied Marmot",37.40929200143,-106.886957702906,1955,6,"PRESERVED_SPECIMEN"
"3130","Yellow-bellied Marmot",39.0401856149091,-107.949617378642,1954,6,"PRESERVED_SPECIMEN"
"3131","Yellow-bellied Marmot",39.0292826954318,-108.139343263451,1954,6,"PRESERVED_SPECIMEN"
"3132","Yellow-bellied Marmot",39.11004,-107.90528,1954,6,"PRESERVED_SPECIMEN"
"3133","Yellow-bellied Marmot",38.8697,-106.9878,1953,7,"PRESERVED_SPECIMEN"
"3134","Yellow-bellied Marmot",38.95917,-106.98917,1953,7,"PRESERVED_SPECIMEN"
"3135","Yellow-bellied Marmot",40.29024,-105.5217,1953,9,"PRESERVED_SPECIMEN"
"3136","Yellow-bellied Marmot",39.00269013852,-107.107159793979,1952,7,"PRESERVED_SPECIMEN"
"3137","Yellow-bellied Marmot",36.993520865277,-106.500261118866,1952,8,"PRESERVED_SPECIMEN"
"3138","Yellow-bellied Marmot",37.48671,-106.76183,1951,6,"PRESERVED_SPECIMEN"
"3139","Yellow-bellied Marmot",37.0172787698263,-106.423596327974,1951,6,"PRESERVED_SPECIMEN"
"3140","Yellow-bellied Marmot",38.914076,-106.982566,1951,7,"PRESERVED_SPECIMEN"
"3141","Yellow-bellied Marmot",38.959352638483,-106.978480986334,1951,7,"PRESERVED_SPECIMEN"
"3142","Yellow-bellied Marmot",38.95944,-106.97806,1951,8,"PRESERVED_SPECIMEN"
"3143","Yellow-bellied Marmot",38.8696341924741,-106.987631397543,1949,7,"PRESERVED_SPECIMEN"
"3144","Yellow-bellied Marmot",39.28389,-106.13693,1948,7,"PRESERVED_SPECIMEN"
"3145","Yellow-bellied Marmot",39.08278,-106.586255,1948,7,"PRESERVED_SPECIMEN"
